gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,AvgCharges,ChargeDifference,ServiceCoverageRatio,CustomerValue,ContractRisk,EarlyLifecycle,SupportGap,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,-1.041648797332788,1,0,0,0,0,0,0,1,0.16444197629870802,-0.7789189319140303,0.22426038564951845,-0.21518121298005252,0.0,-0.797037951509858,2,1,1,False,False,True,False,False,False,False
1,0,0,0,-0.43040782259947247,1,0,0,0,0,0,0,1,-1.519609651693929,-0.8303168542981939,-1.354615870737825,-0.49219287692459085,0.0,-0.8261370033992416,1,0,1,False,False,False,True,False,False,True
0,0,0,0,0.01783555887162562,1,0,1,0,1,0,0,0,0.5181924662024865,0.15349519489436284,0.6099282072710979,-0.34365599701885746,0.3333333333333333,0.15760010529657423,0,0,0,False,False,True,False,False,False,False
0,0,1,1,-0.30815962765280935,1,0,0,0,0,1,1,1,0.8437093489308467,-0.05416208023618287,0.8003329199655969,0.10658463524021122,0.3333333333333333,-0.018269901436237523,1,0,1,False,False,True,False,False,True,False
0,0,0,0,0.26233194876495186,0,0,0,1,1,0,0,0,-0.9781887140947184,-0.4362734407912155,-0.8705920685451407,-0.32162818453220493,0.3333333333333333,-0.40254014751289546,1,0,0,True,False,False,False,False,False,True
0,0,0,0,-0.6341548141772443,0,0,0,0,0,0,0,0,-1.3252960023101632,-0.8433915716212284,-1.2456595790673124,-0.20717059537763305,0.0,-0.8247293395134361,2,0,1,True,False,False,False,True,False,False
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,1,-1.498019246206844,-0.9968162377547173,-1.5739748814546723,0.33943625278746326,0.0,-0.9949247012065949,2,1,1,False,False,False,True,True,False,False
0,0,1,1,-1.2046463905950056,1,0,1,1,0,0,0,1,-0.29393894019632943,-0.9377273051805333,-0.5659869119572667,0.9553113825734818,0.3333333333333333,-0.9383322140475749,2,1,1,False,False,False,False,False,False,True
1,0,0,0,-0.8379018057550162,1,0,0,1,0,1,1,0,1.0131109919833603,-0.5215337823262968,0.8654002639475542,0.4584718555311085,0.5,-0.5083128916822416,1,0,1,False,False,True,False,False,False,True
0,0,1,1,0.5883271352893868,1,0,0,0,0,0,0,0,-1.4930368449405937,-0.5934337404455714,-1.292868538141907,-0.615123077100851,0.0,-0.5978975011648258,1,0,1,False,False,False,True,False,False,True
1,0,0,0,1.5663126948626918,1,1,1,1,1,1,1,0,1.5379239253617363,2.4980666898497814,1.6878630985623841,-0.5971777229620975,1.0,2.4637494557136987,0,0,0,False,True,True,False,False,False,True
0,0,0,0,-0.2266608310217006,1,0,0,1,1,0,0,0,-0.18432611233882035,-0.30332883607800903,-0.0580876579792885,-0.42682307635826267,0.3333333333333333,-0.3063351188173827,2,0,0,False,True,False,False,False,True,False
0,0,1,1,1.2403175083382567,1,0,0,0,0,0,0,0,-1.5096448491614283,-0.4642027949384033,-1.304696342328827,-0.6307909027055831,0.0,-0.47063588798873146,0,0,1,False,False,False,True,False,False,True
1,0,1,0,1.5255632965471373,1,1,0,1,1,0,0,0,0.009987537044945267,1.0802179741621412,0.25211479969851375,-0.8373214819679635,0.5,0.9983273610938481,0,0,0,False,True,False,False,True,False,False
0,1,1,0,1.158818711707148,1,0,1,1,1,1,0,1,1.1061158156200344,1.6545386665231934,1.2602559621237044,-0.5895217816608603,0.6666666666666666,1.6253096537308587,1,0,0,False,True,True,False,False,False,True
0,0,0,0,1.158818711707148,1,1,0,1,0,1,1,0,1.29544706373755,1.7850221479755932,1.4169543009064833,-0.48646298214586203,0.6666666666666666,1.7782611328229012,1,0,0,False,True,True,False,False,True,False
0,0,1,0,1.607062093178246,1,0,0,0,0,0,0,0,-1.5046624478951778,-0.38672136085265674,-1.3041864547534403,-0.615589448673595,0.0,-0.38848550340305715,0,0,1,False,False,False,True,True,False,False
1,0,1,0,1.3218163049693654,1,1,0,1,0,1,1,1,1.3303238726013027,2.0273988405353727,1.4868389739568142,-0.609243626480893,0.6666666666666666,1.991280269292046,2,0,0,False,True,True,False,False,True,False
1,1,0,0,-1.163896992279451,1,0,0,0,0,0,0,1,0.3288612180849715,-0.8702222100269845,0.16413287387508896,0.5524244384517956,0.0,-0.8806399894777693,2,1,1,False,True,True,False,False,True,False
1,0,1,1,-1.2046463905950056,1,0,0,0,0,0,0,0,-1.5179488512718458,-0.987587025526693,-1.4940775528836618,-0.004549091316433635,0.0,-0.9869626023525082,2,1,1,False,False,False,True,False,False,True
0,0,1,1,-0.715653610808353,0,1,0,0,0,0,0,1,-1.1558943592576494,-0.8052221867638993,-0.9810508070123833,-0.5449123698796445,0.16666666666666666,-0.813160101951973,2,0,0,True,False,False,False,False,False,False
1,0,1,0,1.607062093178246,1,0,1,1,0,1,1,1,1.207424641367126,2.2067971467963017,1.3410654610706276,-0.5238772368321948,0.6666666666666666,2.1975690128071843,1,0,1,False,True,True,False,False,True,False
1,0,1,1,1.4440644999160286,1,1,1,1,1,1,1,1,0.6643429033458319,1.452902353655692,0.7178537276487155,-0.21905335294643963,1.0,1.5301603729497,0,0,0,False,False,False,False,True,False,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-1.5079840487393448,-1.0030129945363906,-1.6208770675100093,0.46760613442617593,0.0,-1.0038105794857417,2,1,1,False,False,False,True,False,False,True
1,0,0,0,0.09933435550273437,1,0,1,0,1,0,0,0,0.6743077058783327,0.2705743443012991,0.7103251917171841,-0.15910688976311704,0.3333333333333333,0.300873895173705,2,0,0,False,True,True,False,True,False,False
1,0,1,1,1.607062093178246,1,1,0,1,1,1,1,1,0.5132100649362364,1.5755629790291001,0.6972399450023192,-0.66237507025485,0.8333333333333334,1.535615070507196,0,0,0,False,False,False,False,False,False,False
1,0,1,0,0.3845801437116149,0,0,1,0,1,0,0,0,-1.044620730978057,-0.3764373815128583,-0.8417021356215341,-0.6476559375757938,0.3333333333333333,-0.3925765265711791,1,0,0,True,False,False,False,False,False,True
0,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,0.8569957523075141,1.800030605003547,0.926185069511049,-0.28313268074852294,1.0,1.8634247979141279,0,0,0,False,True,False,False,True,False,False
0,1,0,0,-0.7971524074394618,1,0,0,0,0,1,1,1,0.8470309497750135,-0.4837379608210545,0.8659126760236763,-0.1087544362621942,0.3333333333333333,-0.49489609527065886,2,0,1,False,False,True,False,False,True,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-0.6327422263013568,-0.9914325306217031,-1.1897587177804279,1.9575810084762073,0.0,-0.9922193471760629,2,1,1,False,False,False,False,False,False,True
0,0,0,0,-1.041648797332788,1,0,0,0,0,0,0,1,-1.5146272504276788,-0.937507562032247,-1.2517268676704008,-0.8308207363660005,0.0,-0.952694784632433,2,1,1,False,False,False,True,False,False,True
0,0,1,0,1.4033151016004741,1,0,1,0,0,1,0,1,0.7772773320475079,1.5366464674675977,0.8486577678256748,-0.28661152980162663,0.3333333333333333,1.5929773738537658,1,0,1,False,True,True,False,False,False,False
0,0,1,1,0.1808331521338431,1,0,1,1,0,1,0,1,0.9284101704571035,0.48932864842030255,0.9993735476396105,-0.29293132500353614,0.5,0.5004322457348358,2,0,1,False,True,True,False,False,True,False
1,0,1,1,-0.7971524074394618,1,0,0,0,0,0,0,1,-1.4797504415639258,-0.8997776634714908,-1.3467096377280638,-0.383808079316699,0.0,-0.8954864445233731,2,0,1,False,False,False,True,False,False,True
0,0,0,0,-0.26741022933725495,1,0,0,0,0,0,0,0,-1.5146272504276788,-0.780654902785492,-1.3046205959043191,-0.6480163483996748,0.0,-0.7905495007862238,1,0,1,False,False,False,True,False,False,True
1,0,0,0,1.158818711707148,1,1,1,1,1,1,1,0,0.8187973425995947,1.3214739766656607,0.860276723166046,-0.1854036040936389,1.0,1.3931990758104782,0,0,0,False,True,False,False,False,True,False
1,0,1,0,-0.715653610808353,1,0,0,0,0,0,0,1,-0.46167978282675964,-0.6990862461416204,-0.48714624600814266,0.11172266711868534,0.0,-0.6752530306394755,2,0,1,False,True,False,False,False,True,False
1,0,1,1,1.4440644999160286,1,0,1,1,1,1,1,0,0.6743077058783327,1.431916882994351,0.695208840043636,-0.10686373148646694,0.8333333333333334,1.5391342302217093,0,0,0,False,True,False,False,False,False,False
0,0,1,1,-0.7971524074394618,1,0,1,1,1,0,0,0,-0.10626849250089752,-0.6819682548901184,-0.18833471701252755,0.2890837992865404,0.5,-0.659020906456282,2,0,0,False,False,False,False,False,False,False
1,1,0,0,-1.1231475939638966,1,0,0,0,0,0,1,0,0.46338605227373236,-0.8453253113261476,0.12213905612786854,1.1555768226339709,0.16666666666666666,-0.8387839836232744,2,1,1,False,False,True,False,False,True,False
0,1,1,0,-0.6749042124927986,1,0,0,1,0,1,1,1,1.1210630194187858,-0.31392045582540834,1.114238990301125,-0.033986032125323695,0.5,-0.3173984771698845,2,0,1,False,True,True,False,False,True,False
0,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,-0.6360638271455238,-0.976028535926834,-1.0580508348459636,1.4910803363353058,0.0,-0.9720941525586888,2,1,1,False,False,False,False,False,False,True
1,0,1,1,-1.163896992279451,1,0,1,0,0,1,1,1,1.0944902126654503,-0.8426444449170549,0.5747996889875181,1.7398806948104528,0.5,-0.8400816737680012,2,1,1,False,True,True,False,False,True,False
0,1,1,0,-1.041648797332788,1,0,0,1,0,1,1,1,1.2273542464321279,-0.7036129549963182,0.9251344769793458,0.9814636929813813,0.5,-0.6985014795034802,2,1,1,False,True,True,False,False,True,False
1,0,0,0,-1.2861451872261143,0,0,0,0,0,0,0,0,-1.3003839959789112,-1.000266205182812,-1.5186193944242452,0.8210157345329195,0.0,-1.0010612359587778,1,1,1,True,False,False,False,False,False,True
1,0,1,1,-0.38965842428391806,1,0,0,0,0,0,0,0,-1.4814112419860093,-0.8012228614650889,-1.288812317109505,-0.5895597826931303,0.0,-0.8060338035300831,0,0,1,False,False,False,True,False,False,False
0,0,1,0,-0.9601500007016792,1,0,1,1,1,1,0,1,0.9915205864962751,-0.6202204302216704,0.9727047464988433,0.014110935569201528,0.6666666666666666,-0.636916184499494,2,1,0,False,False,True,False,False,False,True
1,1,1,1,1.1180693133915935,1,1,1,1,1,0,1,1,0.32720041766288765,0.9468778317820195,0.44897916585431935,-0.43767862744725666,0.8333333333333334,0.9631357639487131,1,0,0,False,False,False,False,True,False,False
1,0,1,0,1.5663126948626918,1,1,1,1,1,1,1,0,0.8071717396450101,1.7960972026492221,0.9619472392902205,-0.5763658242891438,1.0,1.776633521454939,0,0,0,False,True,False,False,True,False,False
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,1,0.19599718431829402,-0.891647166984898,-0.1549110661524949,1.202698102648203,0.0,-0.8876783089067963,2,1,1,False,False,True,False,False,False,False
1,0,1,1,1.4033151016004741,0,1,1,1,1,1,0,0,-0.35871015665758454,0.5810494385150007,-0.19766680381682517,-0.5381560098776031,0.8333333333333334,0.5850020526242382,0,0,0,True,False,False,False,True,False,False
1,0,1,1,0.01783555887162562,1,1,0,1,0,1,1,1,1.2854822612050492,0.5120720642679337,1.3951708940539211,-0.4451053410494985,0.6666666666666666,0.4929320365932789,1,0,0,False,True,True,False,False,False,True
1,1,1,0,-1.0008993990172337,1,0,0,0,0,0,1,1,0.6311268949041625,-0.7420460316315904,0.28865999576619733,1.151178836499309,0.16666666666666666,-0.7168231047671662,2,1,1,False,True,True,False,False,True,False
0,1,1,1,1.5663126948626918,1,1,1,0,0,1,1,1,1.331984673023386,2.3056595892103044,1.4888923906648397,-0.6106858232328451,0.6666666666666666,2.2701076924225934,2,0,0,False,True,True,False,True,False,False
0,0,1,1,-1.163896992279451,1,0,0,1,0,1,1,0,1.2007814396787924,-0.8420291641018532,0.5839619764960021,2.0701066251501956,0.5,-0.8344510182247797,2,1,1,False,True,True,False,False,True,False
0,0,0,0,-1.2046463905950056,1,0,0,0,0,1,0,0,-0.32715494863799877,-0.9416826818496865,-0.6396124365790169,1.0966752226161793,0.16666666666666666,-0.9396518989405175,2,1,1,False,False,False,False,False,False,True
0,0,1,1,1.607062093178246,1,0,1,1,1,0,0,0,0.8453701493529301,1.8739741744018845,1.0016036053869057,-0.5833662391076976,0.5,1.8523394448134107,0,0,0,False,True,True,False,False,False,False
1,0,0,1,-0.30815962765280935,1,0,0,0,0,0,0,0,-1.4930368449405937,-0.8043212398559256,-1.3478962762201359,-0.4249434033203323,0.0,-0.7919351699238135,2,0,1,False,False,False,True,True,False,False
1,1,1,0,-0.6749042124927986,1,0,0,0,0,0,1,1,0.675968506300416,-0.407267345217425,0.7054007829897596,-0.13643323855626843,0.16666666666666666,-0.4117119575188462,2,0,1,False,True,True,False,True,False,False
0,1,1,0,1.607062093178246,1,1,1,1,0,0,1,1,1.2506054523412964,2.306626459062764,1.4428860876632035,-0.7287579803461315,0.6666666666666666,2.238743181466992,0,0,0,False,True,True,False,True,False,False
0,1,0,0,0.6698259319204956,1,0,0,0,0,1,1,1,1.036362197892529,1.0619792928543788,1.1462973723292362,-0.4331642543258914,0.3333333333333333,1.061144361997914,2,0,1,False,True,True,False,False,True,False
1,0,1,0,-0.9601500007016792,1,0,1,0,0,0,0,0,-0.46998378493717696,-0.8065626199684458,-0.41472736192880433,-0.16683477968545057,0.16666666666666666,-0.811114590367912,2,1,1,False,False,False,False,False,False,True
0,1,0,0,1.2810669066538112,1,0,0,1,1,1,1,0,1.232336647698378,1.9277013741578828,1.425382160104845,-0.7304632840772276,0.6666666666666666,1.862017134028322,1,0,0,False,True,True,False,False,True,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4996800466289273,-1.0029031229622476,-1.6167867605865787,0.4817425184304457,0.0,-1.0037006057446631,2,1,1,False,False,False,True,False,False,True
1,0,0,0,0.9550717201293761,1,0,1,0,1,1,1,1,1.3436102759779707,1.5887915165559345,1.4552346662674174,-0.4547805215155781,0.6666666666666666,1.585235222481836,2,0,0,False,True,True,False,False,False,False
1,0,1,0,0.6698259319204956,1,1,1,1,1,0,1,0,1.383469486107974,1.2624289927211343,1.4447916103735057,-0.2829793106645309,0.8333333333333334,1.2863925784749934,0,0,0,False,True,True,False,True,False,False
1,1,0,0,-1.2453957889105598,1,0,0,1,0,0,0,1,0.4500996488970644,-0.9459017502967834,-0.3103427292428564,2.605027395871761,0.16666666666666666,-0.943325021892541,2,1,1,False,True,True,False,False,True,False
1,0,1,0,1.5663126948626918,1,0,0,0,0,0,0,1,-1.3402432061089145,-0.2600394358656095,-1.164330643073101,-0.5391400130779015,0.0,-0.2425503489918257,0,0,1,False,True,False,True,False,False,False
0,0,0,1,1.5663126948626918,1,1,1,0,0,0,0,1,0.6792901071445833,1.638013981772064,0.7984713059171126,-0.4467823042500051,0.3333333333333333,1.6563882329596558,1,0,0,False,True,True,False,True,False,False
0,0,1,1,-0.06366323775948311,1,0,0,0,0,0,0,0,-1.3037055968230782,-0.6795510802589692,-1.1688981524709319,-0.3989542050355596,0.0,-0.6612863655225001,0,0,1,False,True,False,True,False,False,True
0,0,0,0,-1.0823981956483424,1,0,0,0,1,0,1,1,0.7623301282487567,-0.7820612589345243,0.5002392370689839,0.8666560600324182,0.3333333333333333,-0.7802999481177032,2,1,0,False,True,True,False,False,False,False
1,0,1,1,0.4253295420271693,1,0,0,0,0,0,0,0,-1.494697645362677,-0.6521491096676686,-1.3332541215760512,-0.48120225742403805,0.0,-0.634122851476099,1,0,1,False,False,False,True,False,False,True
1,0,0,0,0.3030813470805062,0,1,0,0,1,1,1,1,-0.34708455370300045,-0.028847669553602105,-0.1568265269556625,-0.6397209599180368,0.6666666666666666,-0.05258170865274409,1,0,0,True,False,False,False,False,False,False
0,0,1,1,-0.1859114327061462,1,0,1,0,0,0,1,0,-0.019906870552556882,-0.21960669658093185,0.09191779991659102,-0.3854515210038948,0.3333333333333333,-0.2192139211349579,2,0,1,False,True,False,False,False,True,False
0,0,0,0,-1.2453957889105598,0,0,0,0,0,0,0,0,-1.351868809063499,-0.9947286778459975,-1.5221643270912184,0.657976105683675,0.0,-0.9910536255206301,2,1,1,True,False,False,False,False,False,True
1,0,0,0,-0.7564030091239073,1,0,0,0,0,0,0,1,0.19931878516246077,-0.609936450881872,0.052331151301320246,0.497763753635285,0.0,-0.575176926257998,2,0,1,False,False,True,False,True,False,False
0,0,0,0,-1.2861451872261143,1,1,0,0,0,0,0,1,-0.5463806043530166,-0.9902898662506142,-1.1472195257767501,2.1045994021206123,0.16666666666666666,-0.9910756202688458,2,1,0,False,False,False,False,False,False,True
1,0,0,0,0.832823525182713,1,0,1,1,0,1,1,1,1.1725478325033731,1.274053405265479,1.20997890634158,-0.18957865083898753,0.6666666666666666,1.3260051200114857,1,0,1,False,False,True,False,False,False,True
0,0,0,0,1.3218163049693654,1,0,1,1,1,1,1,1,1.4665095072121475,2.0389353558204033,1.4998535868950025,-0.19054963479079454,0.8333333333333334,2.108512277281777,2,0,0,False,True,True,False,False,True,False
0,0,0,1,-0.14516203439059186,1,0,1,1,1,0,1,0,1.1808518346137906,0.23231706218465564,1.1457519980727788,0.060666760223264275,0.6666666666666666,0.27027920040565323,1,0,0,False,True,True,False,True,False,False
0,0,0,1,0.01783555887162562,0,1,0,0,1,0,0,0,-1.0280127267572226,-0.5220611658821839,-0.8694636250468533,-0.49516477146461946,0.3333333333333333,-0.5181445441346637,1,0,0,True,False,False,False,True,False,False
1,0,1,1,-0.8786512040705705,0,1,0,0,0,0,0,1,-1.1758239643226511,-0.8593668985016417,-0.9968325745586196,-0.5582241314836652,0.16666666666666666,-0.8692027204056004,2,1,0,True,False,False,False,False,True,False
1,0,0,0,-1.2046463905950056,1,1,0,0,0,0,0,1,0.31723561513038695,-0.9089409527550291,-0.030156704987862663,1.1843208034426516,0.16666666666666666,-0.9140500120174317,2,1,0,False,False,True,False,False,True,False
0,0,0,1,1.4440644999160286,1,1,1,0,1,1,1,1,0.7141669160083359,1.5737610852131523,0.8482693107146176,-0.5001420319878613,0.8333333333333334,1.575029659309747,0,0,0,False,True,False,False,False,False,False
0,0,1,1,1.3218163049693654,1,0,0,0,0,0,0,0,-1.3369216052647475,-0.2578639786975753,-1.0912195055341463,-0.7805080605689855,0.0,-0.30475149694585163,0,0,1,False,True,False,True,True,False,False
1,0,0,0,-1.0008993990172337,1,1,1,1,0,0,0,1,0.016630738733279235,-0.759735355068637,0.14231790361679267,-0.4352375906465182,0.5,-0.7819275594856657,2,1,0,False,True,False,False,False,False,False
1,0,0,0,0.4660789403427237,1,0,1,1,0,0,0,1,0.6576997016574979,0.6859108688772192,0.8671566487324527,-0.7576728026905736,0.3333333333333333,0.628903570062794,2,0,1,False,True,True,False,False,False,False
0,0,0,1,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4996800466289273,-1.0029031229622476,-1.6167867605865787,0.4817425184304457,0.0,-1.0037006057446631,2,1,1,False,False,False,True,False,False,True
1,1,0,0,-1.1231475939638966,1,0,0,1,0,1,0,1,0.6593605020795813,-0.8289983954084762,0.3247455924017962,1.122591926624006,0.3333333333333333,-0.8258070821760058,2,1,1,False,False,True,False,False,False,True
0,0,1,1,-0.1044126360750375,1,1,1,0,0,1,0,1,0.9765733826975241,0.23594282413137946,1.0548697764136392,-0.3207480806248399,0.5,0.23335001815147732,2,0,0,False,True,True,False,False,True,False
0,0,0,1,0.34383074539606057,1,1,1,1,1,1,1,1,1.532941524095486,0.9692037356479063,1.5699908411101904,-0.20676669869179543,1.0,0.9922348158380968,0,0,0,False,False,True,False,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4930368449405937,-1.0028152257029328,-1.6135145150478345,0.49305162563386146,0.0,-1.0036126267518002,2,1,1,False,False,False,True,False,False,False
1,0,1,0,0.7513247285516043,1,1,1,0,1,0,0,1,-0.1494493034750676,0.3706233997160478,0.03761653434344076,-0.6388377674464758,0.5,0.34486339160512364,1,0,0,False,False,False,False,False,False,False
0,0,1,0,-0.7564030091239073,1,0,0,0,0,0,1,1,0.6693253046120825,-0.5109641368937261,0.5436042815181543,0.40012846144579495,0.16666666666666666,-0.48803373382735754,2,0,1,False,True,True,False,False,True,False
0,1,1,0,1.1180693133915935,1,0,0,0,1,1,1,1,1.129367021529203,1.6331576581949367,1.2866472020881552,-0.6015679842967568,0.5,1.6005435672399697,2,0,0,False,True,True,False,False,True,False
0,0,0,0,-0.1859114327061462,1,0,1,1,0,1,1,1,1.351914278088388,0.2978224946887993,1.4203930706203083,-0.3060927859730284,0.6666666666666666,0.2894806155979675,2,0,1,False,True,True,False,False,True,False
1,0,0,1,-0.7564030091239073,1,0,0,1,0,1,0,1,-0.17270050938423626,-0.6491166542213178,-0.14214930855139152,-0.09671831502427292,0.3333333333333333,-0.6441524566624626,2,0,1,False,False,False,False,True,False,False
0,0,0,0,-1.1231475939638966,1,0,1,0,0,0,0,1,0.32055721597455417,-0.8430180082691415,0.1507712045918825,0.5703305248572037,0.16666666666666666,-0.8482417253560294,2,1,1,False,False,True,False,False,True,False
